Change in OI,Close,Date,Expiry,High,LTP,Low,No. of contracts,Open,Open Int,Settle Price,Strike Price,Underlying Value,ttm
-232200.0,111.65,2019-07-17,2019-07-25,126.7,113.0,96.15,43141.0,104.9,1223325.0,111.65,11600.0,11687.5,8.0
-72825.0,80.2,2019-07-17,2019-07-25,93.5,81.5,68.15,15888.0,79.95,274650.0,80.2,11650.0,11687.5,8.0
6600.0,3.95,2019-07-17,2019-07-25,4.7,3.85,3.65,42043.0,4.4,3230925.0,3.95,12000.0,11687.5,8.0
197175.0,36.35,2019-07-17,2019-07-25,45.0,37.0,30.0,20248.0,35.0,492525.0,36.35,11750.0,11687.5,8.0
-90000.0,190.4,2019-07-17,2019-07-25,207.0,188.75,167.9,9883.0,180.55,573825.0,190.4,11500.0,11687.5,8.0
-9450.0,148.4,2019-07-17,2019-07-25,164.1,151.95,129.95,792.0,131.95,67800.0,148.4,11550.0,11687.5,8.0
75.0,419.15,2019-07-17,2019-07-25,419.15,419.15,416.0,2.0,416.0,225.0,419.15,11250.0,11687.5,8.0
-6300.0,375.05,2019-07-17,2019-07-25,389.0,378.9,344.55,488.0,350.0,37575.0,375.05,11300.0,11687.5,8.0
-6600.0,280.45,2019-07-17,2019-07-25,297.7,282.0,254.3,1749.0,260.0,160500.0,280.45,11400.0,11687.5,8.0
0.0,235.9,2019-07-17,2019-07-25,241.0,237.8,216.3,13.0,226.0,12525.0,235.9,11450.0,11687.5,8.0
17025.0,5.15,2019-07-17,2019-07-25,6.5,5.35,4.4,3592.0,6.25,144375.0,5.15,11950.0,11687.5,8.0
5175.0,55.5,2019-07-17,2019-07-25,66.85,56.2,46.65,98107.0,55.6,1711800.0,55.5,11700.0,11687.5,8.0
-150.0,2.25,2019-07-17,2019-07-25,3.0,2.25,1.85,25.0,3.0,19800.0,2.25,12150.0,11687.5,8.0
91800.0,124.35,2019-07-24,2019-08-29,172.0,127.0,111.5,17430.0,162.85,433575.0,124.35,11400.0,11271.3,36.0
6450.0,67.65,2019-07-24,2019-08-29,105.6,67.45,60.45,261.0,105.6,19200.0,67.65,11550.0,11271.3,36.0
41325.0,55.15,2019-07-24,2019-08-29,84.95,56.8,50.0,17071.0,78.15,516975.0,55.15,11600.0,11271.3,36.0
3450.0,43.35,2019-07-24,2019-08-29,69.1,44.05,39.5,279.0,69.0,18075.0,43.35,11650.0,11271.3,36.0
172575.0,33.5,2019-07-24,2019-08-29,56.85,34.75,30.9,19307.0,52.25,911025.0,33.5,11700.0,11271.3,36.0
3225.0,104.3,2019-07-24,2019-08-29,145.5,108.0,95.0,264.0,145.5,12675.0,104.3,11450.0,11271.3,36.0
16125.0,301.15,2019-07-24,2019-08-29,370.25,306.75,276.4,837.0,370.25,57000.0,301.15,11100.0,11271.3,36.0
12450.0,203.95,2019-07-24,2019-08-29,255.65,206.6,184.85,452.0,251.05,12825.0,203.95,11250.0,11271.3,36.0
318300.0,175.45,2019-07-24,2019-08-29,230.9,177.9,156.7,17805.0,217.7,583800.0,175.45,11300.0,11271.3,36.0
16725.0,147.65,2019-07-24,2019-08-29,200.45,150.85,133.9,868.0,192.85,29475.0,147.65,11350.0,11271.3,36.0
975.0,256.65,2019-07-24,2019-08-29,271.7,256.65,245.0,35.0,270.0,1275.0,256.65,11150.0,11271.3,36.0
81225.0,236.4,2019-07-24,2019-08-29,296.85,238.15,215.05,4171.0,281.25,148350.0,236.4,11200.0,11271.3,36.0
-28050.0,376.55,2019-07-24,2019-08-29,480.9,379.95,349.25,2525.0,480.9,332925.0,376.55,11000.0,11271.3,36.0
4350.0,453.7,2019-07-24,2019-08-29,539.35,451.5,427.0,204.0,539.35,27675.0,453.7,10900.0,11271.3,36.0
177375.0,85.5,2019-07-24,2019-08-29,125.0,88.0,76.65,22601.0,112.35,774975.0,85.5,11500.0,11271.3,36.0
150.0,30.8,2019-07-24,2019-08-14,33.0,30.8,30.8,2.0,33.0,150.0,30.8,11700.0,11271.3,21.0
75.0,50.0,2019-07-24,2019-08-14,50.0,50.0,50.0,1.0,50.0,75.0,50.0,11500.0,11271.3,21.0
0.0,293.05,2019-07-24,2019-12-26,298.1,293.05,289.05,28.0,290.1,23250.0,293.05,11700.0,11271.3,155.0
24375.0,374.0,2019-07-24,2019-12-26,400.0,375.35,343.0,908.0,400.0,174750.0,374.0,11500.0,11271.3,155.0
28575.0,684.9,2019-07-24,2019-12-26,701.0,685.0,643.0,588.0,701.0,145425.0,684.9,11000.0,11271.3,155.0
16875.0,1320.0,2019-07-24,2020-12-31,1320.0,1320.0,1320.0,225.0,1320.0,18375.0,1320.0,11300.0,11271.3,526.0
3375.0,1452.5,2019-07-24,2021-06-24,1480.0,1450.0,1450.0,47.0,1450.0,38925.0,1452.5,11500.0,11271.3,701.0
2550.0,91.4,2019-07-24,2019-09-26,115.0,91.8,78.9,212.0,115.0,24075.0,91.4,11700.0,11271.3,64.0
5475.0,125.8,2019-07-24,2019-09-26,160.0,127.25,116.0,261.0,157.6,38475.0,125.8,11600.0,11271.3,64.0
2625.0,216.45,2019-07-24,2019-09-26,238.5,218.0,195.45,118.0,238.5,8100.0,216.45,11400.0,11271.3,64.0
8400.0,168.45,2019-07-24,2019-09-26,206.05,171.35,154.15,484.0,200.0,50850.0,168.45,11500.0,11271.3,64.0
900.0,271.1,2019-07-24,2019-09-26,285.0,275.0,248.2,50.0,285.0,4425.0,271.1,11300.0,11271.3,64.0
2100.0,383.0,2019-07-24,2019-09-26,400.4,383.0,377.0,33.0,377.0,2850.0,383.0,11100.0,11271.3,64.0
600.0,315.0,2019-07-24,2019-09-26,325.0,315.0,308.0,11.0,325.0,825.0,315.0,11200.0,11271.3,64.0
450.0,455.0,2019-07-24,2019-09-26,477.0,455.0,425.05,19.0,472.0,7500.0,455.0,11000.0,11271.3,64.0
12225.0,32.15,2019-07-24,2019-08-08,54.8,33.4,24.95,883.0,53.0,26925.0,32.15,11500.0,11271.3,15.0
36375.0,58.4,2019-07-24,2019-08-08,94.95,58.8,48.0,1569.0,92.0,48375.0,58.4,11400.0,11271.3,15.0
300.0,220.0,2019-07-24,2019-07-25,239.2,220.0,180.2,173.0,224.2,975.0,220.0,11050.0,11271.3,1.0
32025.0,173.4,2019-07-24,2019-07-25,251.85,177.3,131.4,13125.0,155.3,66750.0,173.4,11100.0,11271.3,1.0
1050.0,368.2,2019-07-24,2019-07-25,390.6,371.45,323.8,155.0,390.6,11775.0,368.2,10900.0,11271.3,1.0
-13725.0,273.05,2019-07-24,2019-07-25,350.4,275.25,226.45,2657.0,345.4,116925.0,273.05,11000.0,11271.3,1.0
916875.0,43.3,2019-07-24,2019-07-25,109.45,46.0,26.75,324967.0,90.55,972375.0,43.3,11250.0,11271.3,1.0
25200.0,125.6,2019-07-24,2019-07-25,202.95,133.4,87.5,5089.0,202.95,27450.0,125.6,11150.0,11271.3,1.0
294525.0,2.75,2019-07-24,2019-07-25,19.6,2.5,2.1,661720.0,13.9,3766350.0,2.75,11400.0,11271.3,1.0
825.0,44.1,2019-07-24,2019-08-08,47.6,45.0,39.1,26.0,47.6,825.0,44.1,11450.0,11271.3,15.0
-198150.0,0.85,2019-07-24,2019-07-25,1.2,0.85,0.75,13446.0,1.15,628275.0,0.85,11650.0,11271.3,1.0
-450900.0,0.8,2019-07-24,2019-07-25,0.95,0.7,0.65,30676.0,0.9,1804725.0,0.8,11700.0,11271.3,1.0
-618450.0,1.25,2019-07-24,2019-07-25,7.55,1.05,1.0,310284.0,2.25,1100325.0,1.25,11450.0,11271.3,1.0
-867975.0,1.1,2019-07-24,2019-07-25,3.1,0.8,0.8,345916.0,2.65,2636100.0,1.1,11500.0,11271.3,1.0
-382200.0,0.9,2019-07-24,2019-07-25,1.5,0.85,0.75,50851.0,1.0,643500.0,0.9,11550.0,11271.3,1.0
-473550.0,0.85,2019-07-24,2019-07-25,1.35,0.8,0.75,70297.0,1.35,1861800.0,0.85,11600.0,11271.3,1.0
1735725.0,20.85,2019-07-24,2019-07-25,72.35,22.0,12.05,815031.0,59.7,2608875.0,20.85,11300.0,11271.3,1.0
959850.0,7.6,2019-07-24,2019-07-25,40.45,7.0,4.6,535030.0,33.3,2347050.0,7.6,11350.0,11271.3,1.0
305850.0,80.2,2019-07-24,2019-07-25,155.0,83.45,54.55,206584.0,128.05,484950.0,80.2,11200.0,11271.3,1.0
47700.0,6.6,2019-07-24,2019-08-01,13.9,6.65,5.9,30148.0,12.0,513450.0,6.6,11600.0,11271.3,8.0
1119150.0,42.0,2019-07-24,2019-08-01,83.8,43.65,33.2,53591.0,68.95,1215825.0,42.0,11350.0,11271.3,8.0
339900.0,27.7,2019-07-24,2019-08-01,58.95,29.0,22.1,90384.0,49.0,1115175.0,27.7,11400.0,11271.3,8.0
41550.0,125.75,2019-07-24,2019-08-01,188.0,128.0,102.45,12338.0,183.0,64200.0,125.75,11200.0,11271.3,8.0
64725.0,92.15,2019-07-24,2019-08-01,149.05,94.15,73.3,11853.0,146.35,67725.0,92.15,11250.0,11271.3,8.0
694800.0,65.15,2019-07-24,2019-08-01,114.25,67.35,50.55,89549.0,100.2,855300.0,65.15,11300.0,11271.3,8.0
9450.0,200.6,2019-07-24,2019-08-01,260.6,204.1,174.9,861.0,260.0,11475.0,200.6,11100.0,11271.3,8.0
825.0,162.0,2019-07-24,2019-08-01,176.5,164.9,134.05,133.0,153.7,1275.0,162.0,11150.0,11271.3,8.0
24675.0,99.65,2019-07-24,2019-08-08,151.2,101.5,85.25,997.0,146.95,26625.0,99.65,11300.0,11271.3,15.0
2100.0,78.2,2019-07-24,2019-08-08,88.55,79.5,66.65,62.0,88.55,2850.0,78.2,11350.0,11271.3,15.0
300.0,155.95,2019-07-24,2019-08-08,168.85,155.8,137.85,37.0,148.0,300.0,155.95,11200.0,11271.3,15.0
150.0,14.0,2019-07-24,2019-08-08,34.85,14.0,14.0,3.0,34.85,150.0,14.0,11650.0,11271.3,15.0
3750.0,10.5,2019-07-24,2019-08-08,17.4,11.0,9.15,259.0,17.0,59400.0,10.5,11700.0,11271.3,15.0
32700.0,16.4,2019-07-24,2019-08-08,29.4,16.65,14.6,1106.0,29.4,56775.0,16.4,11600.0,11271.3,15.0
-8175.0,8.3,2019-07-24,2019-08-01,17.25,8.65,7.15,7480.0,15.25,109800.0,8.3,11550.0,11271.3,8.0
163500.0,12.25,2019-07-24,2019-08-01,27.95,12.8,10.5,58550.0,21.25,718275.0,12.25,11500.0,11271.3,8.0
300.0,290.75,2019-07-24,2019-08-01,327.9,288.85,258.75,109.0,327.9,4875.0,290.75,11000.0,11271.3,8.0
-32250.0,17.95,2019-07-24,2019-08-01,40.9,18.75,14.45,19915.0,33.4,197475.0,17.95,11450.0,11271.3,8.0
15300.0,5.15,2019-07-24,2019-08-01,10.45,5.45,4.0,2849.0,8.6,82425.0,5.15,11650.0,11271.3,8.0
7725.0,4.05,2019-07-24,2019-08-01,6.5,3.7,3.55,14008.0,6.2,318975.0,4.05,11700.0,11271.3,8.0
10350.0,143.9,2019-07-25,2019-08-29,181.75,143.85,131.15,998.0,152.0,39825.0,143.9,11350.0,11252.15,35.0
26100.0,293.85,2019-07-25,2019-08-29,347.9,299.5,278.3,1058.0,302.65,83100.0,293.85,11100.0,11252.15,35.0
75.0,345.15,2019-07-25,2019-08-29,345.15,345.15,310.75,2.0,310.75,75.0,345.15,11050.0,11252.15,35.0
70650.0,365.65,2019-07-25,2019-08-29,430.0,373.75,350.0,2623.0,382.55,403575.0,365.65,11000.0,11252.15,35.0
825.0,272.35,2019-07-25,2019-08-29,302.8,241.7,241.7,35.0,302.8,2100.0,272.35,11150.0,11252.15,35.0
58425.0,229.3,2019-07-25,2019-08-29,276.0,238.5,212.7,5522.0,246.25,206775.0,229.3,11200.0,11252.15,35.0
276000.0,170.35,2019-07-25,2019-08-29,208.75,170.0,155.2,29833.0,184.0,859800.0,170.35,11300.0,11252.15,35.0
7725.0,452.65,2019-07-25,2019-08-29,512.9,453.8,426.6,275.0,489.8,35400.0,452.65,10900.0,11252.15,35.0
75.0,430.0,2019-07-25,2019-08-29,430.0,430.0,430.0,1.0,430.0,75.0,430.0,10950.0,11252.15,35.0
7125.0,197.05,2019-07-25,2019-08-29,253.6,201.15,184.4,769.0,253.6,19950.0,197.05,11250.0,11252.15,35.0
408600.0,78.3,2019-07-25,2019-08-29,106.35,81.2,72.65,37708.0,90.0,1183575.0,78.3,11500.0,11252.15,35.0
281175.0,119.65,2019-07-25,2019-08-29,151.7,121.1,107.85,29516.0,129.7,714750.0,119.65,11400.0,11252.15,35.0
51300.0,28.7,2019-07-25,2019-08-29,42.75,28.75,27.0,21989.0,32.65,962325.0,28.7,11700.0,11252.15,35.0
8625.0,62.55,2019-07-25,2019-08-29,84.0,61.45,57.15,625.0,67.65,27825.0,62.55,11550.0,11252.15,35.0
155325.0,49.0,2019-07-25,2019-08-29,69.1,49.95,45.2,20525.0,58.4,672300.0,49.0,11600.0,11252.15,35.0
61575.0,36.75,2019-07-25,2019-08-29,60.0,36.55,35.0,1498.0,49.4,79650.0,36.75,11650.0,11252.15,35.0
4050.0,95.75,2019-07-25,2019-08-29,126.0,97.3,90.0,512.0,104.3,16725.0,95.75,11450.0,11252.15,35.0
600.0,362.35,2019-07-25,2019-12-26,415.0,364.0,355.0,309.0,384.0,175350.0,362.35,11500.0,11252.15,154.0
825.0,1465.0,2019-07-25,2021-06-24,1490.0,1465.0,1465.0,11.0,1490.0,39750.0,1465.0,11500.0,11252.15,700.0
12300.0,671.45,2019-07-25,2019-12-26,731.15,680.0,662.0,227.0,710.0,157725.0,671.45,11000.0,11252.15,154.0
150.0,1701.0,2019-07-25,2020-12-31,1701.0,1701.0,1701.0,2.0,1701.0,1050.0,1701.0,11200.0,11252.15,525.0
1950.0,45.5,2019-07-25,2019-08-14,59.5,47.2,40.0,35.0,50.0,2025.0,45.5,11500.0,11252.15,20.0
4200.0,89.15,2019-07-25,2019-09-26,107.45,90.0,85.95,321.0,91.8,28275.0,89.15,11700.0,11252.15,63.0
2325.0,211.0,2019-07-25,2019-09-26,243.35,213.0,199.0,199.0,230.4,10425.0,211.0,11400.0,11252.15,63.0
3675.0,161.75,2019-07-25,2019-09-26,196.7,163.5,155.05,801.0,171.0,54525.0,161.75,11500.0,11252.15,63.0
750.0,263.4,2019-07-25,2019-09-26,302.6,267.05,251.0,123.0,264.05,5175.0,263.4,11300.0,11252.15,63.0
1800.0,392.85,2019-07-25,2019-09-26,404.45,395.0,381.0,30.0,404.45,4650.0,392.85,11100.0,11252.15,63.0
300.0,341.95,2019-07-25,2019-09-26,361.4,341.95,314.0,9.0,361.4,1125.0,341.95,11200.0,11252.15,63.0
1875.0,464.0,2019-07-25,2019-09-26,509.0,464.0,445.0,30.0,509.0,9375.0,464.0,11000.0,11252.15,63.0
6675.0,121.95,2019-07-25,2019-09-26,146.0,125.2,119.0,370.0,126.0,45150.0,121.95,11600.0,11252.15,63.0
675.0,19.95,2019-07-25,2019-08-14,26.0,26.0,14.25,10.0,15.0,825.0,19.95,11700.0,11252.15,20.0
150.0,230.0,2019-07-25,2019-08-08,230.0,230.0,230.0,2.0,230.0,150.0,230.0,11100.0,11252.15,14.0
-23400.0,0.05,2019-07-25,2019-07-25,0.25,0.05,0.05,7688.0,0.25,604875.0,0.0,11650.0,11252.15,0.0
-73050.0,0.05,2019-07-25,2019-07-25,0.2,0.05,0.05,22622.0,0.2,1731675.0,0.0,11700.0,11252.15,0.0
-260100.0,0.1,2019-07-25,2019-07-25,0.9,0.05,0.05,132138.0,0.7,840225.0,0.0,11450.0,11252.15,0.0
-692700.0,0.05,2019-07-25,2019-07-25,0.5,0.05,0.05,87972.0,0.4,1943400.0,0.0,11500.0,11252.15,0.0
-47325.0,0.05,2019-07-25,2019-07-25,0.35,0.05,0.05,10645.0,0.35,596175.0,0.0,11550.0,11252.15,0.0
-146850.0,0.05,2019-07-25,2019-07-25,0.25,0.05,0.05,34668.0,0.25,1714950.0,0.0,11600.0,11252.15,0.0
1424775.0,0.45,2019-07-25,2019-07-25,58.0,0.05,0.05,1521110.0,28.0,4033650.0,0.0,11300.0,11252.15,0.0
928275.0,0.2,2019-07-25,2019-07-25,24.0,0.05,0.05,1001285.0,6.45,3275325.0,0.0,11350.0,11252.15,0.0
-169425.0,0.1,2019-07-25,2019-07-25,6.3,0.05,0.05,816370.0,2.0,3596925.0,0.0,11400.0,11252.15,0.0
-26925.0,87.95,2019-07-25,2019-07-25,196.85,95.0,79.95,11940.0,137.5,525.0,0.0,11150.0,11252.15,0.0
-458025.0,42.05,2019-07-25,2019-07-25,148.9,51.0,28.2,225445.0,84.75,26925.0,0.0,11200.0,11252.15,0.0
-152475.0,1.95,2019-07-25,2019-07-25,103.55,0.3,0.1,701787.0,45.95,819900.0,0.0,11250.0,11252.15,0.0
-75.0,314.15,2019-07-25,2019-07-25,314.15,314.15,314.15,1.0,314.15,0.0,0.0,10950.0,11252.15,0.0
2175.0,155.15,2019-07-25,2019-08-08,202.25,157.85,135.4,82.0,156.0,2475.0,155.15,11200.0,11252.15,14.0
-100350.0,244.1,2019-07-25,2019-07-25,343.65,252.0,230.5,3243.0,288.6,16575.0,0.0,11000.0,11252.15,0.0
-59175.0,141.15,2019-07-25,2019-07-25,246.85,152.85,128.65,8814.0,178.9,7575.0,0.0,11100.0,11252.15,0.0
80100.0,117.0,2019-07-25,2019-08-01,173.0,128.5,102.05,20175.0,139.25,144300.0,117.0,11200.0,11252.15,7.0
98925.0,84.05,2019-07-25,2019-08-01,131.9,89.2,72.4,18639.0,100.3,166650.0,84.05,11250.0,11252.15,7.0
1050.0,9.95,2019-07-25,2019-08-08,14.4,9.75,9.75,25.0,11.75,1200.0,9.95,11650.0,11252.15,14.0
9975.0,5.95,2019-07-25,2019-08-08,10.85,5.7,5.5,464.0,10.75,69375.0,5.95,11700.0,11252.15,14.0
12300.0,12.55,2019-07-25,2019-08-08,20.6,11.0,11.0,2088.0,16.9,69075.0,12.55,11600.0,11252.15,14.0
195975.0,54.55,2019-07-25,2019-08-08,77.3,56.7,47.8,6901.0,62.0,244350.0,54.55,11400.0,11252.15,14.0
52500.0,27.45,2019-07-25,2019-08-08,40.05,27.0,23.95,2239.0,32.85,79425.0,27.45,11500.0,11252.15,14.0
2550.0,121.5,2019-07-25,2019-08-08,153.0,125.0,109.75,103.0,111.25,2550.0,121.5,11250.0,11252.15,14.0
30825.0,93.95,2019-07-25,2019-08-08,130.75,98.0,83.0,3768.0,93.9,57450.0,93.95,11300.0,11252.15,14.0
17250.0,72.5,2019-07-25,2019-08-08,99.0,74.5,55.95,964.0,82.0,20100.0,72.5,11350.0,11252.15,14.0
-600.0,197.65,2019-07-25,2019-07-25,296.0,202.9,185.15,49.0,231.55,375.0,0.0,11050.0,11252.15,0.0
359925.0,23.4,2019-07-25,2019-08-01,43.3,24.4,19.95,131799.0,31.7,1475100.0,23.4,11400.0,11252.15,7.0
-152100.0,37.5,2019-07-25,2019-08-01,65.55,38.75,31.1,74182.0,46.45,1063725.0,37.5,11350.0,11252.15,7.0
4125.0,37.85,2019-07-25,2019-08-08,55.35,37.5,34.55,217.0,45.6,4950.0,37.85,11450.0,11252.15,14.0
77100.0,4.9,2019-07-25,2019-08-01,9.55,4.05,4.05,14597.0,8.2,186900.0,4.9,11550.0,11252.15,7.0
181650.0,3.35,2019-07-25,2019-08-01,6.95,2.6,2.6,39643.0,6.6,695100.0,3.35,11600.0,11252.15,7.0
-9750.0,344.3,2019-07-25,2019-07-25,448.0,353.45,338.0,307.0,399.95,2025.0,0.0,10900.0,11252.15,0.0
70875.0,1.6,2019-07-25,2019-08-01,3.95,1.45,1.15,16343.0,3.95,389850.0,1.6,11700.0,11252.15,7.0
16050.0,288.25,2019-07-25,2019-08-01,355.0,297.0,268.5,690.0,281.7,20925.0,288.25,11000.0,11252.15,7.0
479925.0,8.35,2019-07-25,2019-08-01,16.6,8.15,7.25,81171.0,12.85,1198200.0,8.35,11500.0,11252.15,7.0
39750.0,199.1,2019-07-25,2019-08-01,260.15,208.15,178.0,1827.0,210.1,51225.0,199.1,11100.0,11252.15,7.0
306075.0,58.85,2019-07-25,2019-08-01,96.25,61.9,48.1,132282.0,80.0,1161375.0,58.85,11300.0,11252.15,7.0
12975.0,2.2,2019-07-25,2019-08-01,17.8,1.7,1.6,6138.0,17.8,95400.0,2.2,11650.0,11252.15,7.0
6150.0,159.65,2019-07-25,2019-08-01,215.0,165.5,142.6,390.0,172.0,7425.0,159.65,11150.0,11252.15,7.0
165525.0,13.65,2019-07-25,2019-08-01,26.8,13.4,11.8,28551.0,21.05,363000.0,13.65,11450.0,11252.15,7.0
146025.0,26.5,2019-07-26,2019-08-29,35.9,26.9,21.5,22394.0,29.6,1108350.0,26.5,11700.0,11284.3,34.0
3450.0,88.0,2019-07-26,2019-09-26,94.0,86.0,75.9,354.0,89.8,31725.0,88.0,11700.0,11284.3,62.0
2400.0,119.45,2019-07-26,2019-09-26,128.4,119.5,106.45,399.0,115.05,47550.0,119.45,11600.0,11284.3,62.0
5475.0,208.75,2019-07-26,2019-09-26,221.0,209.0,186.6,304.0,201.95,15900.0,208.75,11400.0,11284.3,62.0
26100.0,160.3,2019-07-26,2019-09-26,171.0,161.35,143.0,986.0,156.0,80625.0,160.3,11500.0,11284.3,62.0
2400.0,265.05,2019-07-26,2019-09-26,272.0,270.0,240.0,155.0,240.0,7575.0,265.05,11300.0,11284.3,62.0
3300.0,687.45,2019-07-26,2019-12-26,695.0,685.0,645.0,74.0,647.05,161025.0,687.45,11000.0,11284.3,153.0
75.0,365.0,2019-07-26,2019-09-26,442.25,365.0,365.0,2.0,442.25,75.0,365.0,11150.0,11284.3,62.0
3075.0,376.7,2019-07-26,2019-12-26,382.65,382.65,340.0,174.0,341.0,178425.0,376.7,11500.0,11284.3,153.0
525.0,1470.0,2019-07-26,2021-06-24,1470.0,1470.0,1470.0,10.0,1470.0,40275.0,1470.0,11500.0,11284.3,699.0
0.0,387.7,2019-07-26,2019-09-26,392.0,387.7,366.45,14.0,382.1,4650.0,387.7,11100.0,11284.3,62.0
1650.0,327.65,2019-07-26,2019-09-26,340.0,330.9,296.0,91.0,313.0,2775.0,327.65,11200.0,11284.3,62.0
525.0,456.0,2019-07-26,2019-09-26,474.6,462.0,433.1,21.0,433.1,9900.0,456.0,11000.0,11284.3,62.0
825.0,217.5,2019-07-26,2019-10-31,235.8,220.0,198.95,12.0,198.95,825.0,217.5,11500.0,11284.3,97.0
383400.0,22.7,2019-07-26,2019-08-01,30.4,22.55,15.75,307179.0,21.5,1858500.0,22.7,11400.0,11284.3,6.0
126600.0,124.65,2019-07-26,2019-08-01,137.85,129.0,89.35,100531.0,108.5,270900.0,124.65,11200.0,11284.3,6.0
127950.0,89.05,2019-07-26,2019-08-01,101.0,91.95,61.0,112439.0,98.2,294600.0,89.05,11250.0,11284.3,6.0
483525.0,61.15,2019-07-26,2019-08-01,72.3,64.0,34.15,386432.0,34.15,1644900.0,61.15,11300.0,11284.3,6.0
3300.0,210.15,2019-07-26,2019-08-01,243.45,212.6,157.9,6783.0,185.65,54525.0,210.15,11100.0,11284.3,6.0
12000.0,166.2,2019-07-26,2019-08-01,177.0,167.4,121.2,4206.0,138.95,19425.0,166.2,11150.0,11284.3,6.0
150.0,345.35,2019-07-26,2019-08-01,345.35,345.35,345.1,2.0,345.1,150.0,345.35,10900.0,11284.3,6.0
2700.0,304.7,2019-07-26,2019-08-01,315.0,308.5,236.0,1035.0,271.3,23625.0,304.7,11000.0,11284.3,6.0
-450.0,5.5,2019-07-26,2019-08-08,8.2,5.2,3.9,1308.0,5.95,68925.0,5.5,11700.0,11284.3,13.0
4575.0,18.85,2019-07-26,2019-08-08,21.35,18.0,14.8,170.0,14.95,4575.0,18.85,11550.0,11284.3,13.0
29475.0,10.45,2019-07-26,2019-08-08,13.65,10.6,9.2,3606.0,11.75,98550.0,10.45,11600.0,11284.3,13.0
225.0,6.5,2019-07-26,2019-08-08,9.85,6.5,6.0,9.0,6.0,1425.0,6.5,11650.0,11284.3,13.0
68850.0,37.95,2019-07-26,2019-08-01,47.7,38.25,16.05,203149.0,16.05,1132575.0,37.95,11350.0,11284.3,6.0
117450.0,56.75,2019-07-26,2019-08-08,64.15,58.25,31.85,12703.0,45.15,361800.0,56.75,11400.0,11284.3,13.0
233400.0,6.4,2019-07-26,2019-08-01,10.2,6.25,5.3,156760.0,6.0,1431600.0,6.4,11500.0,11284.3,6.0
81750.0,0.9,2019-07-26,2019-08-01,1.85,0.8,0.75,12189.0,1.8,471600.0,0.9,11700.0,11284.3,6.0
157875.0,2.0,2019-07-26,2019-08-01,20.6,1.8,1.65,65146.0,20.6,852975.0,2.0,11600.0,11284.3,6.0
90075.0,1.45,2019-07-26,2019-08-01,2.8,1.15,1.1,8947.0,1.7,185475.0,1.45,11650.0,11284.3,6.0
218025.0,11.6,2019-07-26,2019-08-01,17.6,11.6,8.95,86571.0,12.95,581025.0,11.6,11450.0,11284.3,6.0
4500.0,39.0,2019-07-26,2019-08-08,45.6,39.95,25.0,782.0,25.0,9450.0,39.0,11450.0,11284.3,13.0
51525.0,3.15,2019-07-26,2019-08-01,5.15,2.8,2.65,34672.0,4.45,238425.0,3.15,11550.0,11284.3,6.0
12900.0,130.3,2019-07-26,2019-08-08,137.0,134.35,97.8,1061.0,110.05,15450.0,130.3,11250.0,11284.3,13.0
16350.0,78.75,2019-07-26,2019-08-29,87.95,79.5,64.5,43019.0,76.45,1199925.0,78.75,11500.0,11284.3,34.0
4950.0,201.9,2019-07-26,2019-08-29,215.0,204.7,164.75,1193.0,164.75,24900.0,201.9,11250.0,11284.3,34.0
250800.0,174.15,2019-07-26,2019-08-29,185.0,179.9,144.4,41480.0,153.4,1110600.0,174.15,11300.0,11284.3,34.0
5625.0,145.5,2019-07-26,2019-08-29,156.9,148.1,111.3,1153.0,146.75,45450.0,145.5,11350.0,11284.3,34.0
1050.0,270.95,2019-07-26,2019-08-29,281.9,270.0,239.55,58.0,258.35,3150.0,270.95,11150.0,11284.3,34.0
34350.0,234.95,2019-07-26,2019-08-29,248.05,241.0,198.7,9528.0,203.65,241125.0,234.95,11200.0,11284.3,34.0
-150.0,381.0,2019-07-26,2019-08-29,395.0,384.5,329.45,2735.0,350.0,403425.0,381.0,11000.0,11284.3,34.0
11550.0,305.25,2019-07-26,2019-08-29,318.45,309.5,260.35,2234.0,277.0,94650.0,305.25,11100.0,11284.3,34.0
2100.0,460.65,2019-07-26,2019-08-29,475.35,467.15,419.0,185.0,429.0,37500.0,460.65,10900.0,11284.3,34.0
64500.0,26.05,2019-07-26,2019-08-08,31.6,26.45,20.65,6723.0,27.0,143925.0,26.05,11500.0,11284.3,13.0
10275.0,98.2,2019-07-26,2019-08-29,107.75,100.0,79.95,1133.0,87.85,27000.0,98.2,11450.0,11284.3,34.0
103575.0,121.45,2019-07-26,2019-08-29,132.0,124.25,99.0,29403.0,120.55,818325.0,121.45,11400.0,11284.3,34.0
0.0,398.15,2019-07-26,2019-08-29,398.15,398.15,384.65,2.0,384.65,75.0,398.15,10950.0,11284.3,34.0
1050.0,76.55,2019-07-26,2019-08-08,85.0,80.25,42.4,1894.0,50.65,21150.0,76.55,11350.0,11284.3,13.0
99825.0,101.6,2019-07-26,2019-08-08,110.0,105.4,57.7,7396.0,73.15,157275.0,101.6,11300.0,11284.3,13.0
7800.0,34.4,2019-07-26,2019-08-29,40.25,36.4,28.05,1401.0,34.5,87450.0,34.4,11650.0,11284.3,34.0
225.0,235.15,2019-07-26,2019-08-08,235.15,235.15,203.45,19.0,220.55,375.0,235.15,11100.0,11284.3,13.0
