Change in OI,Close,Date,Expiry,High,Low,Open,Open Int,Strike Price,Underlying Value,index,ttm
6840.0,336.3,2016-12-19,2017-01-25,380.65,323.4,380.65,30720.0,18500.0,18257.05,27551.0,37.0
170880.0,18.4,2016-12-19,2016-12-22,33.0,16.1,33.0,385480.0,18600.0,18257.05,27552.0,3.0
21280.0,110.6,2016-12-19,2016-12-29,143.95,104.9,129.0,516200.0,18500.0,18257.05,27556.0,10.0
4640.0,149.2,2016-12-19,2016-12-29,186.8,141.45,172.05,60880.0,18400.0,18257.05,27557.0,10.0
10800.0,193.55,2016-12-19,2016-12-29,238.0,185.05,213.35,45080.0,18300.0,18257.05,27558.0,10.0
19560.0,245.35,2016-12-19,2016-12-29,295.1,238.4,258.35,35080.0,18200.0,18257.05,27559.0,10.0
1640.0,310.5,2016-12-19,2016-12-29,361.05,301.7,316.7,6640.0,18100.0,18257.05,27560.0,10.0
3080.0,378.05,2016-12-19,2016-12-29,437.95,368.95,382.15,83720.0,18000.0,18257.05,27561.0,10.0
-40.0,465.3,2016-12-19,2016-12-29,482.05,453.7,460.9,1280.0,17900.0,18257.05,27562.0,10.0
-480.0,573.8,2016-12-19,2016-12-29,645.05,542.65,570.6,1400.0,17800.0,18257.05,27563.0,10.0
0.0,765.4,2016-12-19,2016-12-29,765.4,757.95,757.95,440.0,17600.0,18257.05,27564.0,10.0
135240.0,8.85,2016-12-19,2016-12-22,18.0,8.0,17.75,282440.0,18700.0,18257.05,27567.0,3.0
34040.0,77.75,2016-12-19,2016-12-29,105.55,72.2,96.45,153320.0,18600.0,18257.05,27568.0,10.0
26040.0,52.9,2016-12-19,2016-12-29,76.85,49.7,71.8,110240.0,18700.0,18257.05,27569.0,10.0
11520.0,36.95,2016-12-19,2016-12-29,54.15,34.0,48.55,118560.0,18800.0,18257.05,27570.0,10.0
6560.0,22.9,2016-12-19,2016-12-29,38.05,21.0,36.05,52560.0,18900.0,18257.05,27571.0,10.0
41040.0,89.3,2016-12-20,2016-12-29,229.1,70.0,229.1,86120.0,18300.0,18069.4,27587.0,9.0
88320.0,127.35,2016-12-20,2016-12-29,237.9,105.0,228.55,123400.0,18200.0,18069.4,27588.0,9.0
35800.0,173.65,2016-12-20,2016-12-29,297.65,146.0,293.65,42440.0,18100.0,18069.4,27589.0,9.0
75080.0,223.7,2016-12-20,2016-12-29,380.0,199.0,380.0,158800.0,18000.0,18069.4,27590.0,9.0
1560.0,290.3,2016-12-20,2016-12-29,410.35,264.45,410.35,2840.0,17900.0,18069.4,27591.0,9.0
1040.0,359.05,2016-12-20,2016-12-29,531.8,335.0,531.8,2440.0,17800.0,18069.4,27592.0,9.0
-40.0,445.7,2016-12-20,2016-12-29,602.75,445.7,602.75,160.0,17700.0,18069.4,27593.0,9.0
40.0,533.85,2016-12-20,2016-12-29,574.2,530.4,535.0,480.0,17600.0,18069.4,27594.0,9.0
3640.0,619.25,2016-12-20,2016-12-29,808.25,583.0,780.45,72320.0,17500.0,18069.4,27595.0,9.0
115640.0,61.45,2016-12-20,2016-12-29,140.95,50.3,125.7,176520.0,18400.0,18069.4,27596.0,9.0
80.0,721.6,2016-12-20,2016-12-29,824.55,721.6,824.55,1840.0,17400.0,18069.4,27597.0,9.0
-32800.0,2.0,2016-12-20,2016-12-22,8.3,1.7,8.15,249640.0,18700.0,18069.4,27600.0,2.0
-25680.0,3.05,2016-12-20,2016-12-22,14.55,2.65,13.45,359800.0,18600.0,18069.4,27601.0,2.0
140840.0,40.8,2016-12-20,2016-12-29,102.0,35.5,96.05,657040.0,18500.0,18069.4,27603.0,9.0
17440.0,26.65,2016-12-20,2016-12-29,69.6,17.75,63.75,170760.0,18600.0,18069.4,27604.0,9.0
18280.0,17.1,2016-12-20,2016-12-29,47.0,15.0,45.0,128520.0,18700.0,18069.4,27605.0,9.0
302200.0,5.4,2016-12-20,2016-12-22,29.4,4.45,29.3,726320.0,18500.0,18069.4,27625.0,2.0
310800.0,10.7,2016-12-20,2016-12-22,60.0,9.0,60.0,587520.0,18400.0,18069.4,27626.0,2.0
324600.0,22.3,2016-12-20,2016-12-22,99.85,19.55,99.85,533160.0,18300.0,18069.4,27627.0,2.0
329520.0,43.9,2016-12-20,2016-12-22,147.0,38.75,140.3,390320.0,18200.0,18069.4,27628.0,2.0
169720.0,82.3,2016-12-20,2016-12-22,219.35,74.2,206.95,187320.0,18100.0,18069.4,27639.0,2.0
81440.0,142.7,2016-12-20,2016-12-22,298.55,128.25,287.7,93040.0,18000.0,18069.4,27640.0,2.0
5760.0,217.95,2016-12-20,2016-12-22,370.0,190.1,370.0,6120.0,17900.0,18069.4,27641.0,2.0
1040.0,301.0,2016-12-20,2016-12-22,400.7,269.35,400.7,1640.0,17800.0,18069.4,27642.0,2.0
40.0,399.7,2016-12-20,2016-12-22,399.7,399.7,399.7,80.0,17700.0,18069.4,27643.0,2.0
280.0,112.0,2016-12-20,2017-01-05,184.25,100.0,184.25,280.0,18500.0,18069.4,27647.0,16.0
53240.0,220.55,2016-12-20,2017-01-25,321.65,208.15,318.15,83960.0,18500.0,18069.4,27653.0,36.0
360.0,300.0,2016-12-20,2017-01-25,300.0,300.0,300.0,440.0,18300.0,18069.4,27654.0,36.0
3920.0,349.0,2016-12-20,2017-01-25,400.8,340.0,370.0,4240.0,18200.0,18069.4,27655.0,36.0
16080.0,471.4,2016-12-20,2017-01-25,600.0,443.35,592.6,42160.0,18000.0,18069.4,27656.0,36.0
2480.0,848.9,2016-12-20,2017-01-25,980.0,778.0,980.0,3880.0,17500.0,18069.4,27657.0,36.0
280.0,96.0,2016-12-21,2017-01-05,124.0,96.0,119.95,560.0,18500.0,18084.5,27668.0,15.0
21600.0,20.45,2016-12-21,2016-12-29,37.5,18.55,27.2,192360.0,18600.0,18084.5,27669.0,8.0
-6080.0,12.85,2016-12-21,2016-12-29,23.95,11.0,14.65,122440.0,18700.0,18084.5,27670.0,8.0
21280.0,8.2,2016-12-21,2016-12-29,15.85,2.9,15.8,143040.0,18800.0,18084.5,27671.0,8.0
24200.0,33.2,2016-12-21,2016-12-29,57.25,30.9,46.2,681240.0,18500.0,18084.5,27682.0,8.0
65360.0,50.9,2016-12-21,2016-12-29,83.0,48.1,71.85,241880.0,18400.0,18084.5,27684.0,8.0
-1600.0,200.35,2016-12-21,2016-12-22,287.4,175.75,252.4,4520.0,17900.0,18084.5,27685.0,1.0
28680.0,112.95,2016-12-21,2016-12-29,165.1,107.45,149.0,152080.0,18200.0,18084.5,27686.0,8.0
4080.0,1.7,2016-12-21,2016-12-22,9.9,1.25,9.85,730400.0,18500.0,18084.5,27688.0,1.0
-11040.0,0.95,2016-12-21,2016-12-22,4.45,0.65,4.45,348760.0,18600.0,18084.5,27689.0,1.0
-34560.0,0.6,2016-12-21,2016-12-22,2.4,0.4,1.45,215080.0,18700.0,18084.5,27690.0,1.0
-19080.0,0.45,2016-12-21,2016-12-22,1.4,0.35,1.15,160680.0,18800.0,18084.5,27691.0,1.0
38640.0,77.75,2016-12-21,2016-12-29,118.1,72.0,99.4,124760.0,18300.0,18084.5,27700.0,8.0
40.0,716.45,2016-12-21,2016-12-29,786.0,716.45,785.95,1880.0,17400.0,18084.5,27703.0,8.0
-80.0,569.25,2016-12-21,2016-12-29,574.8,546.95,558.7,400.0,17600.0,18084.5,27704.0,8.0
120.0,435.0,2016-12-21,2016-12-29,462.3,435.0,460.25,280.0,17700.0,18084.5,27705.0,8.0
-320.0,356.15,2016-12-21,2016-12-29,444.55,262.7,380.05,2120.0,17800.0,18084.5,27706.0,8.0
