Change in OI,Close,Date,Expiry,High,LTP,Low,No. of contracts,Open,Open Int,Settle Price,Strike Price,Underlying Value,ttm
76875.0,226.95,2020-01-24,2020-02-27,231.95,225.5,180.5,5263.0,195.45,310650.0,226.95,12300.0,12248.25,34.0
-525.0,200.2,2020-01-24,2020-02-27,205.15,200.0,164.85,93.0,169.5,8175.0,200.2,12350.0,12248.25,34.0
300.0,315.0,2020-01-24,2020-02-27,315.0,315.0,257.7,61.0,283.5,4650.0,315.0,12150.0,12248.25,34.0
525.0,434.55,2020-01-24,2020-03-26,440.4,434.55,380.0,31.0,380.0,4425.0,411.2,12100.0,12248.25,62.0
3075.0,366.55,2020-01-24,2020-03-26,375.55,365.1,332.05,229.0,332.05,42075.0,366.55,12200.0,12248.25,62.0
0.0,260.0,2020-01-24,2020-03-26,260.0,260.0,238.0,26.0,238.0,4200.0,244.35,12400.0,12248.25,62.0
-3150.0,308.0,2020-01-24,2020-03-26,314.5,308.0,280.0,85.0,280.0,11550.0,308.0,12300.0,12248.25,62.0
2775.0,125.0,2020-01-24,2020-02-13,129.4,125.5,108.8,55.0,110.5,2775.0,125.0,12400.0,12248.25,20.0
-4950.0,233.85,2020-01-24,2020-01-30,251.1,232.75,144.2,3045.0,188.9,31800.0,233.85,12050.0,12248.25,6.0
-156150.0,188.8,2020-01-24,2020-01-30,207.5,188.0,108.25,58166.0,132.6,866775.0,188.8,12100.0,12248.25,6.0
-215025.0,50.25,2020-01-24,2020-01-30,59.8,48.7,22.0,411692.0,31.35,3064575.0,50.25,12300.0,12248.25,6.0
304725.0,30.4,2020-01-24,2020-01-30,37.85,28.75,12.1,145287.0,12.1,968025.0,30.4,12350.0,12248.25,6.0
-125025.0,18.2,2020-01-24,2020-01-30,22.9,17.25,8.45,230013.0,9.7,2587575.0,18.2,12400.0,12248.25,6.0
-153900.0,145.6,2020-01-24,2020-01-30,164.5,144.15,78.55,48621.0,97.0,248925.0,145.6,12150.0,12248.25,6.0
-646725.0,108.05,2020-01-24,2020-01-30,123.8,106.5,54.0,313694.0,68.75,2509875.0,108.05,12200.0,12248.25,6.0
207150.0,75.0,2020-01-24,2020-01-30,87.7,73.15,35.0,222310.0,47.75,845325.0,75.0,12250.0,12248.25,6.0
13800.0,81.85,2020-01-24,2020-02-06,86.75,83.25,59.4,602.0,59.45,14325.0,81.85,12450.0,12248.25,13.0
75.0,359.7,2020-01-24,2020-02-06,359.7,359.7,279.95,4.0,279.95,150.0,260.4,12050.0,12248.25,13.0
9225.0,265.85,2020-01-24,2020-02-06,277.85,266.45,205.0,846.0,229.95,21975.0,265.85,12100.0,12248.25,13.0
5325.0,225.35,2020-01-24,2020-02-13,235.0,225.65,200.0,75.0,200.0,5625.0,225.35,12200.0,12248.25,20.0
5250.0,171.75,2020-01-24,2020-02-13,180.2,171.75,138.8,88.0,140.0,5475.0,140.0,12300.0,12248.25,20.0
89850.0,143.3,2020-01-24,2020-02-06,152.95,143.65,106.0,6432.0,113.3,282750.0,143.3,12300.0,12248.25,13.0
3075.0,171.75,2020-01-24,2020-02-06,181.5,169.6,115.6,706.0,142.45,13350.0,171.75,12250.0,12248.25,13.0
2325.0,234.0,2020-01-24,2020-02-06,242.75,231.5,176.85,434.0,194.5,6000.0,234.0,12150.0,12248.25,13.0
1650.0,121.15,2020-01-24,2020-02-06,128.2,120.0,89.25,407.0,99.8,7275.0,121.15,12350.0,12248.25,13.0
56175.0,100.85,2020-01-24,2020-02-06,107.0,100.0,73.2,6265.0,82.8,137100.0,100.85,12400.0,12248.25,13.0
88200.0,201.65,2020-01-24,2020-02-06,211.05,201.5,147.0,6295.0,160.2,209100.0,201.65,12200.0,12248.25,13.0
272775.0,9.65,2020-01-24,2020-01-30,12.45,8.65,5.35,75213.0,8.0,704550.0,9.65,12450.0,12248.25,6.0
1350.0,243.0,2020-01-27,2020-02-27,276.55,240.0,240.0,94.0,265.0,6000.0,243.0,12150.0,12119.0,31.0
52875.0,168.6,2020-01-27,2020-02-27,200.0,166.6,165.3,7312.0,182.6,363525.0,168.6,12300.0,12119.0,31.0
6450.0,149.8,2020-01-27,2020-02-27,175.95,148.5,144.0,402.0,164.45,14625.0,149.8,12350.0,12119.0,31.0
3375.0,394.4,2020-01-27,2020-02-27,446.35,391.45,391.0,236.0,430.5,30825.0,394.4,11900.0,12119.0,31.0
75.0,300.7,2020-01-27,2020-02-27,339.7,302.9,297.05,6.0,330.8,750.0,300.7,12050.0,12119.0,31.0
1650.0,123.3,2020-01-27,2020-02-13,148.65,123.0,122.0,114.0,133.9,7125.0,123.3,12300.0,12119.0,17.0
53100.0,331.65,2020-01-27,2020-02-27,377.0,327.0,324.15,2848.0,377.0,212400.0,331.65,12000.0,12119.0,31.0
126375.0,215.2,2020-01-27,2020-02-27,251.65,213.85,211.35,8333.0,246.1,1253400.0,215.2,12200.0,12119.0,31.0
7275.0,191.45,2020-01-27,2020-02-27,224.7,190.0,189.0,238.0,207.5,12975.0,191.45,12250.0,12119.0,31.0
35700.0,268.45,2020-01-27,2020-02-27,310.95,265.5,265.0,2033.0,289.0,147975.0,268.45,12100.0,12119.0,31.0
300.0,610.0,2020-01-27,2020-06-25,625.0,610.0,600.0,7.0,600.0,1050.0,610.0,12000.0,12119.0,150.0
2775.0,999.7,2020-01-27,2020-12-31,1045.0,995.0,995.0,52.0,1040.0,136725.0,999.7,12000.0,12119.0,339.0
-825.0,348.65,2020-01-27,2020-03-26,386.3,348.4,345.6,45.0,360.0,3600.0,348.65,12100.0,12119.0,59.0
-2400.0,292.5,2020-01-27,2020-03-26,331.0,289.0,289.0,117.0,320.0,39675.0,292.5,12200.0,12119.0,59.0
-375.0,405.1,2020-01-27,2020-03-26,454.0,400.9,400.9,132.0,447.7,146850.0,405.1,12000.0,12119.0,59.0
4125.0,240.4,2020-01-27,2020-03-26,277.0,234.6,234.6,171.0,268.0,15675.0,240.4,12300.0,12119.0,59.0
75.0,310.0,2020-01-27,2020-02-20,310.0,310.0,310.0,1.0,310.0,75.0,310.0,12100.0,12119.0,24.0
535425.0,79.05,2020-01-27,2020-01-30,136.35,76.5,75.0,108084.0,113.6,1402200.0,79.05,12100.0,12119.0,3.0
-28275.0,239.45,2020-01-27,2020-01-30,314.4,235.05,231.5,3081.0,283.85,196725.0,239.45,11900.0,12119.0,3.0
-3225.0,193.95,2020-01-27,2020-01-30,266.6,189.2,189.2,188.0,245.1,6900.0,193.95,11950.0,12119.0,3.0
1123500.0,10.55,2020-01-27,2020-01-30,34.2,9.55,9.1,371977.0,18.6,4188075.0,10.55,12300.0,12119.0,3.0
526050.0,5.9,2020-01-27,2020-01-30,18.9,5.25,5.25,146952.0,10.55,1494075.0,5.9,12350.0,12119.0,3.0
36675.0,111.25,2020-01-27,2020-01-30,177.6,108.25,107.45,6344.0,150.0,68475.0,111.25,12050.0,12119.0,3.0
1350.0,167.6,2020-01-27,2020-02-13,194.25,168.45,166.1,127.0,184.35,6975.0,167.6,12200.0,12119.0,17.0
1126950.0,51.65,2020-01-27,2020-01-30,98.8,49.5,48.7,157723.0,81.05,1375875.0,51.65,12150.0,12119.0,3.0
3005025.0,32.4,2020-01-27,2020-01-30,71.05,31.0,30.35,554834.0,65.05,5514900.0,32.4,12200.0,12119.0,3.0
102900.0,152.0,2020-01-27,2020-01-30,222.55,147.0,146.4,17788.0,192.5,885450.0,152.0,12000.0,12119.0,3.0
102525.0,140.5,2020-01-27,2020-02-06,172.85,138.0,138.0,8884.0,160.1,311625.0,140.5,12200.0,12119.0,10.0
26100.0,118.25,2020-01-27,2020-02-06,150.0,116.65,112.3,1455.0,150.0,39450.0,118.25,12250.0,12119.0,10.0
153225.0,99.15,2020-01-27,2020-02-06,122.95,97.95,96.8,10905.0,106.35,435975.0,99.15,12300.0,12119.0,10.0
1875.0,318.05,2020-01-27,2020-02-06,369.95,319.05,315.05,44.0,346.15,4275.0,318.05,11900.0,12119.0,10.0
450.0,221.55,2020-01-27,2020-02-06,239.9,199.95,199.95,7.0,239.85,600.0,221.55,12050.0,12119.0,10.0
45600.0,189.05,2020-01-27,2020-02-06,230.0,187.0,185.5,2400.0,197.35,67575.0,189.05,12100.0,12119.0,10.0
12150.0,163.7,2020-01-27,2020-02-06,231.5,161.0,155.85,603.0,231.5,18150.0,163.7,12150.0,12119.0,10.0
917475.0,18.9,2020-01-27,2020-01-30,72.0,17.8,17.6,271999.0,72.0,1762800.0,18.9,12250.0,12119.0,3.0
15075.0,82.3,2020-01-27,2020-02-06,102.25,80.25,61.2,694.0,84.0,22350.0,82.3,12350.0,12119.0,10.0
14175.0,249.55,2020-01-27,2020-02-06,296.75,245.0,245.0,611.0,273.95,22500.0,249.55,12000.0,12119.0,10.0
5775.0,207.15,2020-01-28,2020-02-27,257.0,210.95,198.4,263.0,239.45,11775.0,207.15,12150.0,12055.8,30.0
1200.0,351.55,2020-01-28,2020-02-27,414.95,355.1,338.25,323.0,400.5,32025.0,351.55,11900.0,12055.8,30.0
96975.0,290.35,2020-01-28,2020-02-27,347.95,294.9,277.5,3219.0,331.65,309375.0,290.35,12000.0,12055.8,30.0
16950.0,181.2,2020-01-28,2020-02-27,229.8,185.1,174.0,10104.0,218.5,1270350.0,181.2,12200.0,12055.8,30.0
3225.0,159.25,2020-01-28,2020-02-27,203.55,163.75,152.0,357.0,183.95,16200.0,159.25,12250.0,12055.8,30.0
1200.0,260.2,2020-01-28,2020-02-27,310.0,258.9,254.0,29.0,290.95,1950.0,260.2,12050.0,12055.8,30.0
34125.0,232.25,2020-01-28,2020-02-27,297.2,235.9,221.95,3476.0,297.2,182100.0,232.25,12100.0,12055.8,30.0
300.0,545.0,2020-01-28,2020-06-25,610.0,545.0,545.0,5.0,600.0,1350.0,545.0,12000.0,12055.8,149.0
-1125.0,964.0,2020-01-28,2020-12-31,1003.65,963.0,950.0,27.0,990.0,135600.0,964.0,12000.0,12055.8,338.0
900.0,311.75,2020-01-28,2020-03-26,351.3,300.5,288.5,55.0,288.5,4500.0,311.75,12100.0,12055.8,58.0
225.0,259.45,2020-01-28,2020-03-26,302.9,260.0,250.0,111.0,281.9,39900.0,259.45,12200.0,12055.8,58.0
-1875.0,368.5,2020-01-28,2020-03-26,427.0,371.0,355.05,311.0,404.6,144975.0,368.5,12000.0,12055.8,58.0
734250.0,64.0,2020-01-28,2020-01-30,134.8,69.0,50.9,115349.0,110.35,802725.0,64.0,12050.0,12055.8,2.0
2135850.0,40.65,2020-01-28,2020-01-30,97.65,41.7,32.75,482020.0,76.0,3538050.0,40.65,12100.0,12055.8,2.0
75.0,226.45,2020-01-28,2020-01-30,300.05,234.55,200.0,32.0,277.95,3375.0,226.45,11850.0,12055.8,2.0
4350.0,176.9,2020-01-28,2020-01-30,268.75,184.4,153.45,7834.0,231.0,201075.0,176.9,11900.0,12055.8,2.0
11025.0,133.65,2020-01-28,2020-01-30,215.2,140.25,112.75,2232.0,186.45,17925.0,133.65,11950.0,12055.8,2.0
778200.0,24.2,2020-01-28,2020-01-30,65.95,23.55,20.0,420351.0,46.6,2154075.0,24.2,12150.0,12055.8,2.0
104175.0,14.4,2020-01-28,2020-01-30,42.7,13.55,12.25,687227.0,32.75,5619075.0,14.4,12200.0,12055.8,2.0
219900.0,7.9,2020-01-28,2020-01-30,25.4,7.0,7.0,302473.0,22.95,1982700.0,7.9,12250.0,12055.8,2.0
219300.0,96.2,2020-01-28,2020-01-30,176.95,102.0,78.35,83083.0,149.35,1104750.0,96.2,12000.0,12055.8,2.0
18225.0,183.55,2020-01-28,2020-02-06,226.1,183.05,169.25,530.0,214.0,18825.0,183.55,12050.0,12055.8,9.0
112200.0,155.45,2020-01-28,2020-02-06,205.0,158.0,145.85,7604.0,186.9,179775.0,155.45,12100.0,12055.8,9.0
28575.0,132.25,2020-01-28,2020-02-06,176.75,137.0,124.85,2070.0,148.5,46725.0,132.25,12150.0,12055.8,9.0
1500.0,188.95,2020-01-28,2020-02-13,222.05,189.95,177.95,27.0,222.05,1500.0,188.95,12100.0,12055.8,16.0
4350.0,137.75,2020-01-28,2020-02-13,179.15,140.3,131.65,148.0,177.1,11325.0,137.75,12200.0,12055.8,16.0
2325.0,268.15,2020-01-28,2020-02-06,343.45,268.55,253.1,53.0,301.0,6600.0,268.15,11900.0,12055.8,9.0
18375.0,95.3,2020-01-28,2020-02-06,128.15,96.2,88.95,1965.0,120.0,57825.0,95.3,12250.0,12055.8,9.0
121125.0,112.9,2020-01-28,2020-02-06,151.85,114.05,105.55,12540.0,142.4,432750.0,112.9,12200.0,12055.8,9.0
55575.0,206.85,2020-01-28,2020-02-06,267.55,211.95,193.5,2908.0,246.0,78075.0,206.85,12000.0,12055.8,9.0
31725.0,221.35,2020-01-29,2020-02-27,252.2,218.0,211.65,1062.0,218.05,43500.0,221.35,12150.0,12129.5,29.0
6975.0,145.8,2020-01-29,2020-02-27,170.65,143.0,138.4,8612.0,155.8,440100.0,145.8,12300.0,12129.5,29.0
-5400.0,125.95,2020-01-29,2020-02-27,147.15,124.9,120.85,796.0,123.0,24150.0,125.95,12350.0,12129.5,29.0
8550.0,376.8,2020-01-29,2020-02-27,417.3,379.0,364.45,385.0,369.6,40575.0,376.8,11900.0,12129.5,29.0
-75.0,275.15,2020-01-29,2020-02-27,307.75,271.2,269.6,50.0,277.45,1875.0,275.15,12050.0,12129.5,29.0
300.0,345.0,2020-01-29,2020-02-27,370.0,345.0,345.0,4.0,370.0,300.0,317.05,11950.0,12129.5,29.0
40125.0,309.55,2020-01-29,2020-02-27,348.5,308.5,297.65,3386.0,315.0,349500.0,309.55,12000.0,12129.5,29.0
39075.0,192.25,2020-01-29,2020-02-27,224.1,188.65,183.15,13801.0,204.2,1309425.0,192.25,12200.0,12129.5,29.0
1950.0,169.2,2020-01-29,2020-02-27,193.6,167.0,162.1,493.0,170.0,18150.0,169.2,12250.0,12129.5,29.0
10350.0,247.1,2020-01-29,2020-02-27,282.35,243.25,237.05,4646.0,247.15,192450.0,247.1,12100.0,12129.5,29.0
75.0,578.1,2020-01-29,2020-06-25,580.0,578.1,578.1,2.0,580.0,1425.0,634.4,12000.0,12129.5,148.0
1050.0,981.95,2020-01-29,2020-12-31,1020.0,990.0,977.0,38.0,1008.6,136650.0,981.95,12000.0,12129.5,337.0
1200.0,321.05,2020-01-29,2020-03-26,354.05,321.05,321.05,26.0,323.0,5700.0,321.05,12100.0,12129.5,57.0
0.0,270.0,2020-01-29,2020-03-26,295.0,270.0,266.4,44.0,270.5,39900.0,270.0,12200.0,12129.5,57.0
11100.0,390.45,2020-01-29,2020-03-26,422.0,389.0,377.35,357.0,382.25,156075.0,390.45,12000.0,12129.5,57.0
525.0,218.75,2020-01-29,2020-03-26,241.7,221.7,210.95,61.0,219.95,16725.0,218.75,12300.0,12129.5,57.0
-379950.0,81.6,2020-01-29,2020-01-30,138.0,79.3,64.0,83323.0,79.8,422775.0,81.6,12050.0,12129.5,1.0
-1765050.0,46.85,2020-01-29,2020-01-30,95.5,45.9,36.45,562010.0,52.35,1773000.0,46.85,12100.0,12129.5,1.0
-30375.0,221.7,2020-01-29,2020-01-30,282.85,222.0,189.0,3998.0,189.0,170700.0,221.7,11900.0,12129.5,1.0
-1725.0,170.75,2020-01-29,2020-01-30,231.8,173.75,149.35,3068.0,170.25,16200.0,170.75,11950.0,12129.5,1.0
-210900.0,1.55,2020-01-29,2020-01-30,7.85,1.2,1.2,394393.0,3.9,4142775.0,1.55,12300.0,12129.5,1.0
-533700.0,0.85,2020-01-29,2020-01-30,2.9,0.75,0.7,119635.0,2.4,772800.0,0.85,12350.0,12129.5,1.0
576450.0,22.0,2020-01-29,2020-01-30,57.8,20.95,16.75,693002.0,24.7,2730525.0,22.0,12150.0,12129.5,1.0
-546150.0,9.7,2020-01-29,2020-01-30,30.05,8.8,7.7,874660.0,18.25,5072925.0,9.7,12200.0,12129.5,1.0
332700.0,3.4,2020-01-29,2020-01-30,18.0,2.85,2.7,428267.0,17.95,2315400.0,3.4,12250.0,12129.5,1.0
-284625.0,126.05,2020-01-29,2020-01-30,185.0,124.0,105.15,66747.0,118.3,820125.0,126.05,12000.0,12129.5,1.0
3900.0,104.25,2020-01-29,2020-02-13,121.9,104.05,97.8,270.0,106.65,21300.0,104.25,12300.0,12129.5,15.0
8850.0,295.0,2020-01-29,2020-02-06,335.75,295.0,282.0,311.0,290.7,15450.0,295.0,11900.0,12129.5,8.0
-3375.0,197.45,2020-01-29,2020-02-06,228.55,200.95,175.6,485.0,199.0,15450.0,197.45,12050.0,12129.5,8.0
23625.0,167.2,2020-01-29,2020-02-06,199.55,166.55,156.0,11465.0,179.65,203400.0,167.2,12100.0,12129.5,8.0
31125.0,141.5,2020-01-29,2020-02-06,169.0,138.8,131.85,4547.0,160.0,77850.0,141.5,12150.0,12129.5,8.0
1800.0,196.85,2020-01-29,2020-02-13,229.5,196.6,188.05,118.0,193.2,3300.0,196.85,12100.0,12129.5,15.0
2625.0,147.35,2020-01-29,2020-02-13,167.65,144.25,140.0,238.0,149.4,13950.0,147.35,12200.0,12129.5,15.0
14325.0,226.05,2020-01-29,2020-02-06,260.9,223.95,212.15,3031.0,221.55,92400.0,226.05,12000.0,12129.5,8.0
32100.0,63.65,2020-01-29,2020-02-06,85.75,62.0,59.1,2497.0,85.75,57075.0,63.65,12350.0,12129.5,8.0
49200.0,118.05,2020-01-29,2020-02-06,143.75,116.4,109.35,20756.0,128.0,481950.0,118.05,12200.0,12129.5,8.0
17700.0,97.85,2020-01-29,2020-02-06,120.0,95.95,90.45,3066.0,117.4,75525.0,97.85,12250.0,12129.5,8.0
67050.0,78.35,2020-01-29,2020-02-06,119.0,76.5,72.45,20304.0,77.5,711225.0,78.35,12300.0,12129.5,8.0
334950.0,194.65,2020-01-30,2020-02-27,231.9,187.0,183.8,18473.0,231.9,527400.0,194.65,12100.0,12035.8,28.0
25350.0,218.45,2020-01-30,2020-02-27,257.45,214.0,209.05,874.0,257.45,27225.0,218.45,12050.0,12035.8,28.0
12000.0,172.95,2020-01-30,2020-02-27,199.95,163.75,162.0,809.0,198.3,55500.0,172.95,12150.0,12035.8,28.0
253800.0,147.5,2020-01-30,2020-02-27,191.9,141.0,139.8,19639.0,184.9,1563225.0,147.5,12200.0,12035.8,28.0
11475.0,128.0,2020-01-30,2020-02-27,150.05,123.0,121.2,519.0,148.6,29625.0,128.0,12250.0,12035.8,28.0
20925.0,307.65,2020-01-30,2020-02-27,349.45,298.95,293.6,1014.0,348.65,61500.0,307.65,11900.0,12035.8,28.0
4425.0,375.55,2020-01-30,2020-02-27,421.5,367.15,361.45,634.0,417.85,82200.0,375.55,11800.0,12035.8,28.0
12450.0,151.45,2020-01-30,2020-02-13,191.05,146.65,140.1,338.0,191.05,15750.0,151.45,12100.0,12035.8,14.0
1650.0,272.5,2020-01-30,2020-02-27,304.45,264.6,264.6,29.0,304.45,1950.0,272.5,11950.0,12035.8,28.0
75.0,50.0,2020-01-30,2020-02-13,50.0,50.0,50.0,1.0,50.0,75.0,53.35,12250.0,12035.8,14.0
225.0,266.8,2020-01-30,2020-02-20,289.0,289.0,234.0,3.0,234.0,225.0,266.8,12000.0,12035.8,21.0
75.0,217.8,2020-01-30,2020-02-20,217.8,217.8,217.8,1.0,217.8,75.0,325.4,11800.0,12035.8,21.0
300.0,169.6,2020-01-30,2020-02-20,205.1,160.0,160.0,8.0,195.0,375.0,169.6,12100.0,12035.8,21.0
244200.0,247.9,2020-01-30,2020-02-27,290.05,239.0,235.85,12986.0,290.05,593700.0,247.9,12000.0,12035.8,28.0
3600.0,918.75,2020-01-30,2020-12-31,964.3,915.0,910.05,77.0,960.0,140250.0,918.75,12000.0,12035.8,336.0
375.0,476.5,2020-01-30,2020-03-26,479.75,479.75,455.1,12.0,462.65,1725.0,476.5,11800.0,12035.8,56.0
1875.0,272.4,2020-01-30,2020-03-26,296.1,261.15,261.15,101.0,296.1,7575.0,272.4,12100.0,12035.8,56.0
2025.0,224.35,2020-01-30,2020-03-26,250.0,220.4,215.15,166.0,250.0,41925.0,224.35,12200.0,12035.8,56.0
8325.0,327.7,2020-01-30,2020-03-26,366.0,321.55,318.0,876.0,363.75,164400.0,327.7,12000.0,12035.8,56.0
225.0,387.75,2020-01-30,2020-03-26,396.35,387.75,387.75,3.0,396.35,225.0,387.75,11900.0,12035.8,56.0
2625.0,197.45,2020-01-30,2020-02-13,214.7,192.25,186.7,69.0,212.15,2625.0,197.45,12000.0,12035.8,14.0
-42975.0,244.8,2020-01-30,2020-01-30,311.45,236.1,207.6,2810.0,311.45,120300.0,0.0,11800.0,12035.8,0.0
2744250.0,3.8,2020-01-30,2020-01-30,79.3,0.05,0.05,1399774.0,79.3,3167025.0,0.0,12050.0,12035.8,0.0
3469275.0,0.15,2020-01-30,2020-01-30,46.0,0.05,0.05,1319594.0,46.0,5242275.0,0.0,12100.0,12035.8,0.0
-750.0,196.5,2020-01-30,2020-01-30,229.1,185.2,159.4,250.0,229.1,4500.0,0.0,11850.0,12035.8,0.0
-52725.0,144.55,2020-01-30,2020-01-30,222.15,135.8,107.45,16599.0,215.1,117975.0,0.0,11900.0,12035.8,0.0
37500.0,95.05,2020-01-30,2020-01-30,148.05,85.6,58.15,27614.0,148.05,53700.0,0.0,11950.0,12035.8,0.0
-5550.0,0.1,2020-01-30,2020-01-30,18.0,0.05,0.05,654673.0,17.65,2724975.0,0.0,12150.0,12035.8,0.0
-363075.0,0.1,2020-01-30,2020-01-30,8.0,0.05,0.05,547777.0,5.0,4709850.0,0.0,12200.0,12035.8,0.0
-771825.0,0.1,2020-01-30,2020-01-30,1.7,0.05,0.05,125978.0,1.4,1543575.0,0.0,12250.0,12035.8,0.0
178650.0,44.6,2020-01-30,2020-01-30,141.3,35.45,18.1,598334.0,141.3,998775.0,0.0,12000.0,12035.8,0.0
14100.0,107.4,2020-01-30,2020-02-13,144.25,106.0,98.65,529.0,144.25,28050.0,107.4,12200.0,12035.8,14.0
2850.0,268.65,2020-01-30,2020-02-06,286.8,255.6,249.15,50.0,260.4,2850.0,268.65,11850.0,12035.8,7.0
36075.0,226.2,2020-01-30,2020-02-06,267.95,220.2,212.5,1365.0,267.95,51525.0,226.2,11900.0,12035.8,7.0
134400.0,144.05,2020-01-30,2020-02-06,187.25,137.5,130.0,8661.0,187.25,149850.0,144.05,12050.0,12035.8,7.0
654000.0,120.75,2020-01-30,2020-02-06,160.0,116.0,110.1,43657.0,160.0,857400.0,120.75,12100.0,12035.8,7.0
106125.0,99.95,2020-01-30,2020-02-06,148.5,96.95,91.0,9580.0,148.5,183975.0,99.95,12150.0,12035.8,7.0
129075.0,66.15,2020-01-30,2020-02-06,92.95,64.7,58.65,7788.0,91.0,204600.0,66.15,12250.0,12035.8,7.0
17925.0,299.85,2020-01-30,2020-02-06,339.95,291.5,280.0,491.0,339.4,25125.0,299.85,11800.0,12035.8,7.0
345825.0,169.65,2020-01-30,2020-02-06,218.35,163.0,155.05,17991.0,210.0,438225.0,169.65,12000.0,12035.8,7.0
4350.0,197.9,2020-01-30,2020-02-06,225.0,190.3,181.75,157.0,225.0,4350.0,197.9,11950.0,12035.8,7.0
696825.0,81.35,2020-01-30,2020-02-06,116.0,79.0,73.35,44162.0,107.0,1178775.0,81.35,12200.0,12035.8,7.0
12300.0,206.65,2020-01-31,2020-03-26,253.6,210.75,198.0,533.0,236.8,54225.0,206.65,12200.0,11962.1,55.0
225.0,536.1,2020-01-31,2020-06-25,557.6,536.1,536.1,6.0,547.0,1650.0,522.35,12000.0,11962.1,146.0
-450.0,892.45,2020-01-31,2020-12-31,978.15,888.5,888.5,25.0,959.0,139800.0,892.45,12000.0,11962.1,335.0
825.0,368.0,2020-01-31,2020-04-30,394.0,369.0,360.0,12.0,364.0,825.0,368.0,12000.0,11962.1,90.0
1800.0,423.35,2020-01-31,2020-03-26,472.0,425.0,411.0,32.0,465.0,3525.0,423.35,11800.0,11962.1,55.0
2775.0,249.15,2020-01-31,2020-03-26,304.45,251.9,240.0,248.0,272.9,10350.0,249.15,12100.0,11962.1,55.0
1425.0,350.7,2020-01-31,2020-03-26,412.6,353.1,315.0,43.0,315.0,1650.0,350.7,11900.0,11962.1,55.0
7425.0,299.5,2020-01-31,2020-03-26,366.0,302.0,290.0,787.0,349.75,171825.0,299.5,12000.0,11962.1,55.0
31725.0,146.55,2020-01-31,2020-02-27,202.3,149.8,139.25,2448.0,196.35,87225.0,146.55,12150.0,11962.1,27.0
7725.0,216.9,2020-01-31,2020-02-06,300.2,218.0,205.6,462.0,275.0,10575.0,216.9,11850.0,11962.1,6.0
2625.0,281.35,2020-01-31,2020-02-06,354.5,282.0,279.0,167.0,354.5,2625.0,281.35,11750.0,11962.1,6.0
179700.0,117.25,2020-01-31,2020-02-06,179.0,115.25,106.2,60759.0,165.45,329550.0,117.25,12050.0,11962.1,6.0
962175.0,97.1,2020-01-31,2020-02-06,165.0,97.15,90.05,233192.0,165.0,1819575.0,97.1,12100.0,11962.1,6.0
257625.0,80.55,2020-01-31,2020-02-06,126.85,79.6,74.2,67037.0,117.5,441600.0,80.55,12150.0,11962.1,6.0
119400.0,187.05,2020-01-31,2020-02-06,273.0,189.75,176.05,15160.0,259.9,170925.0,187.05,11900.0,11962.1,6.0
96075.0,159.1,2020-01-31,2020-02-06,239.75,161.0,150.05,21193.0,222.5,100425.0,159.1,11950.0,11962.1,6.0
858150.0,137.15,2020-01-31,2020-02-06,209.0,136.7,127.15,144094.0,179.3,1296375.0,137.15,12000.0,11962.1,6.0
75.0,174.0,2020-01-31,2020-02-20,174.0,174.0,174.0,1.0,174.0,75.0,200.75,11900.0,11962.1,20.0
364425.0,213.5,2020-01-31,2020-02-27,288.3,214.5,203.25,31072.0,245.0,958125.0,213.5,12000.0,11962.1,27.0
12225.0,333.35,2020-01-31,2020-02-27,423.35,339.9,321.9,1675.0,408.8,94425.0,333.35,11800.0,11962.1,27.0
48450.0,269.5,2020-01-31,2020-02-27,351.8,272.0,258.6,3530.0,328.2,109950.0,269.5,11900.0,11962.1,27.0
183300.0,124.5,2020-01-31,2020-02-27,176.1,125.15,118.2,35969.0,159.0,1746525.0,124.5,12200.0,11962.1,27.0
15075.0,189.75,2020-01-31,2020-02-27,257.15,190.7,182.0,2596.0,237.1,42300.0,189.75,12050.0,11962.1,27.0
146925.0,250.9,2020-01-31,2020-02-06,345.1,252.95,235.25,4894.0,335.0,172050.0,250.9,11800.0,11962.1,6.0
224175.0,165.2,2020-01-31,2020-02-27,228.3,166.0,156.85,33381.0,201.75,751575.0,165.2,12100.0,11962.1,27.0
375.0,200.55,2020-01-31,2020-02-20,281.9,200.0,189.9,11.0,266.0,600.0,200.55,12000.0,11962.1,20.0
750.0,126.85,2020-01-31,2020-02-20,145.85,128.35,123.45,10.0,139.25,750.0,126.85,12200.0,11962.1,20.0
8775.0,239.15,2020-01-31,2020-02-27,320.0,245.0,233.0,409.0,293.15,10725.0,239.15,11950.0,11962.1,27.0
886725.0,65.65,2020-01-31,2020-02-06,110.0,64.8,60.85,244051.0,110.0,2065500.0,65.65,12200.0,11962.1,6.0
3225.0,149.0,2020-01-31,2020-02-13,211.95,150.1,140.0,149.0,205.85,3225.0,149.0,12050.0,11962.1,13.0
36900.0,127.1,2020-01-31,2020-02-13,185.1,127.0,119.3,2218.0,167.65,52650.0,127.1,12100.0,11962.1,13.0
7425.0,224.35,2020-01-31,2020-02-13,263.2,229.9,215.0,185.0,263.15,7425.0,224.35,11900.0,11962.1,13.0
1050.0,277.8,2020-01-31,2020-02-13,318.4,282.75,274.0,22.0,315.5,1050.0,277.8,11800.0,11962.1,13.0
36375.0,92.6,2020-01-31,2020-02-13,142.75,92.0,87.55,2435.0,142.75,64425.0,92.6,12200.0,11962.1,13.0
